Indnum	Group	Activity	Units	Consumption	Quality_of_Life_Importance__1_10	solar powered  water heater	gas water heater	electric water heater - peak hours	electric water heater - off peak hours	gas	natural gas	hybrid	electric - peak hours	electric - off peak hours	Jet Fuel	waste management	CarbonFootprint
123	1	Use of air conditioner	hours	12.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	2	shower - short	count	3.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	2	shower - long (> 3 min)	count	35.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	2	bath	count	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	2	wash-up	count	44.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	3	use of dishwasher	count	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	3	use of clothes washer	count	6.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	3	use of clothes dryer	count	4.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	3	use of cooking range	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	3	use of  oven	count	11.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	3	use of self-clean feature of electric oven	count	4.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	3	Small kitchen appliance in the home	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	4	TV/computer use	count	62.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	5	air travel - large plane	miles	3841.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	5	air travel - small  plane (<50 seats)	miles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	5	car trips- self only	miles	378.0	43.0	0.0	0.0	0.0	0.0	0.000551	0.0	0.0	0.0	0.0	0.0	0.0	0.208278
123	5	car trips - driver and self	miles	33.0	22.0	0.0	0.0	0.0	0.0	0.000554	0.0	0.0	0.0	0.0	0.0	0.0	0.018282
123	5	car trips - 2+ people with multiple end points	miles	0.0	0.0	0.0	0.0	0.0	0.0	0.000354	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	5	trips using public ground transportation	bags	14.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	6	bags of garbage disposed	bags	28.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	6	bags of recycling deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
123	6	bags of compost deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
123	6	hazardous or electric items disposed	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0
123	6	large items disposed	items	2.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0422
124	1	Household heating => 70F	count	10.0	68.0	0.0	0.0	0.0	0.0	0.0	0.000436	0.0	0.0	0.0	0.0	0.0	0.00436
124	1	Household heating < 70F	count	6.0	91.0	0.0	0.0	0.0	0.0	0.0	0.000872	0.0	0.0	0.0	0.0	0.0	0.0052320000000000005
124	1	Use of heat pump	count	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	1	Use of air conditioner	count	31.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	2	shower - short	count	7.0	84.0	1.2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.400000000000001e-05
124	2	shower - long (> 3 min)	count	19.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	2	bath	count	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	2	wash-up	count	46.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	3	use of dishwasher	count	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	3	use of clothes washer	count	7.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	3	use of clothes dryer	count	1.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000122	0.0	0.0	0.000122
124	3	use of cooking range	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000135	0.0	0.0	0.0
124	3	use of  oven	count	10.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.0014999999999999998
124	3	use of self-clean feature of electric oven	count	3.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	3	Small kitchen appliance in the home	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	4	TV/computer use	count	59.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	5	air travel - large plane	miles	3251.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	5	air travel - small  plane (<50 seats)	miles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	5	car trips- self only	miles	311.0	52.0	0.0	0.0	0.0	0.0	0.000551	0.0	0.0	0.0	0.0	0.0	0.0	0.17136099999999999
124	5	car trips - driver and self	miles	11.0	32.0	0.0	0.0	0.0	0.0	0.000554	0.0	0.0	0.0	0.0	0.0	0.0	0.0060940000000000005
124	5	car trips - 2+ people with multiple end points	miles	0.0	0.0	0.0	0.0	0.0	0.0	0.000354	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	5	trips using public ground transportation	bags	18.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	6	bags of garbage disposed	bags	18.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	6	bags of recycling deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
124	6	bags of compost deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
124	6	hazardous or electric items disposed	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0
124	6	large items disposed	items	1.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0211
125	1	Household heating => 70F	hours	2.0	62.0	0.0	0.0	0.0	0.0	0.0	0.000436	0.0	0.0	0.0	0.0	0.0	0.000872
125	1	Household heating < 70F	hours	9.0	72.0	0.0	0.0	0.0	0.0	0.0	0.000872	0.0	0.0	0.0	0.0	0.0	0.007848
125	1	Use of heat pump	hours	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	1	Use of air conditioner	hours	27.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	2	shower - short	count	5.0	91.0	0.0	0.0	0.0	0.000199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000995
125	2	shower - long (> 3 min)	count	16.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	2	bath	count	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	2	wash-up	count	35.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	3	use of dishwasher	count	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	3	use of clothes washer	count	4.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	3	use of clothes dryer	count	4.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	3	use of cooking range	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	3	use of  oven	count	11.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	3	use of self-clean feature of electric oven	count	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	3	Small kitchen appliance in the home	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	4	TV/computer use	count	64.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	5	air travel - large plane	miles	3442.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	5	air travel - small  plane (<50 seats)	miles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	5	car trips- self only	miles	323.0	43.0	0.0	0.0	0.0	0.0	0.000551	0.0	0.0	0.0	0.0	0.0	0.0	0.177973
125	5	car trips - driver and self	miles	29.0	36.0	0.0	0.0	0.0	0.0	0.000554	0.0	0.0	0.0	0.0	0.0	0.0	0.016066
125	5	car trips - 2+ people with multiple end points	miles	0.0	0.0	0.0	0.0	0.0	0.0	0.000354	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	5	trips using public ground transportation	bags	18.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	6	bags of garbage disposed	bags	19.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	6	bags of recycling deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
125	6	bags of compost deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
125	6	hazardous or electric items disposed	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0
125	6	large items disposed	items	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0422
126	1	Household heating => 70F	count	9.0	69.0	0.0	0.0	0.0	0.0	0.0	0.000436	0.0	0.0	0.0	0.0	0.0	0.003924
126	1	Household heating < 70F	count	10.0	60.0	0.0	0.0	0.0	0.0	0.0	0.000872	0.0	0.0	0.0	0.0	0.0	0.00872
126	1	Use of heat pump	count	-1.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	1	Use of air conditioner	count	27.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	2	shower - short	count	7.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	2	shower - long (> 3 min)	count	39.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	2	bath	count	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	2	wash-up	count	45.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	3	use of dishwasher	count	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	3	use of clothes washer	count	5.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	3	use of clothes dryer	count	3.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000122	0.0	0.0	0.000366
126	3	use of cooking range	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000135	0.0	0.0	0.0
126	3	use of  oven	count	10.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.0014999999999999998
126	3	use of self-clean feature of electric oven	count	3.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	3	Small kitchen appliance in the home	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	4	TV/computer use	count	61.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	5	air travel - large plane	miles	3821.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	5	air travel - small  plane (<50 seats)	miles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	5	car trips- self only	miles	397.0	42.0	0.0	0.0	0.0	0.0	0.000551	0.0	0.0	0.0	0.0	0.0	0.0	0.21874699999999997
126	5	car trips - driver and self	miles	14.0	25.0	0.0	0.0	0.0	0.0	0.000554	0.0	0.0	0.0	0.0	0.0	0.0	0.007756000000000001
126	5	car trips - 2+ people with multiple end points	miles	27.0	0.0	0.0	0.0	0.0	0.0	0.000354	0.0	0.0	0.0	0.0	0.0	0.0	0.009557999999999999
126	5	trips using public ground transportation	bags	19.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	6	bags of garbage disposed	bags	22.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	6	bags of recycling deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
126	6	bags of compost deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
126	6	hazardous or electric items disposed	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0
126	6	large items disposed	items	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0
127	1	Household heating => 70F	hours	6.0	81.0	0.0	0.0	0.0	0.0	0.0	0.000436	0.0	0.0	0.0	0.0	0.0	0.0026160000000000003
127	1	Household heating < 70F	hours	5.0	88.0	0.0	0.0	0.0	0.0	0.0	0.000872	0.0	0.0	0.0	0.0	0.0	0.00436
127	1	Use of heat pump	hours	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	1	Use of air conditioner	hours	13.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	2	shower - short	count	5.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	2	shower - long (> 3 min)	count	32.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	2	bath	count	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	2	wash-up	count	32.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	3	use of dishwasher	count	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	3	use of clothes washer	count	4.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	3	use of clothes dryer	count	4.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	3	use of cooking range	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	3	use of  oven	count	8.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	3	use of self-clean feature of electric oven	count	4.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	3	Small kitchen appliance in the home	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	4	TV/computer use	count	58.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	5	air travel - large plane	miles	3583.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	5	air travel - small  plane (<50 seats)	miles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	5	car trips- self only	miles	322.0	61.0	0.0	0.0	0.0	0.0	0.000551	0.0	0.0	0.0	0.0	0.0	0.0	0.177422
127	5	car trips - driver and self	miles	18.0	23.0	0.0	0.0	0.0	0.0	0.000554	0.0	0.0	0.0	0.0	0.0	0.0	0.009972
127	5	car trips - 2+ people with multiple end points	miles	15.0	0.0	0.0	0.0	0.0	0.0	0.000354	0.0	0.0	0.0	0.0	0.0	0.0	0.00531
127	5	trips using public ground transportation	bags	13.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	6	bags of garbage disposed	bags	17.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	6	bags of recycling deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
127	6	bags of compost deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
127	6	hazardous or electric items disposed	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0
127	6	large items disposed	items	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0
128	1	Household heating => 70F	count	2.0	65.0	0.0	0.0	0.0	0.0	0.0	0.000436	0.0	0.0	0.0	0.0	0.0	0.000872
128	1	Household heating < 70F	count	9.0	71.0	0.0	0.0	0.0	0.0	0.0	0.000872	0.0	0.0	0.0	0.0	0.0	0.007848
128	1	Use of heat pump	count	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	1	Use of air conditioner	count	13.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	2	shower - short	count	4.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	2	shower - long (> 3 min)	count	14.0	76.0	0.0	0.0	0.000354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049559999999999995
128	2	bath	count	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	2	wash-up	count	48.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	3	use of dishwasher	count	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	3	use of clothes washer	count	2.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	3	use of clothes dryer	count	3.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000122	0.0	0.0	0.000366
128	3	use of cooking range	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000135	0.0	0.0	0.0
128	3	use of  oven	count	10.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.0014999999999999998
128	3	use of self-clean feature of electric oven	count	3.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	3	Small kitchen appliance in the home	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	4	TV/computer use	count	64.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	5	air travel - large plane	miles	2530.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	5	air travel - small  plane (<50 seats)	miles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	5	car trips- self only	miles	367.0	54.0	0.0	0.0	0.0	0.0	0.000551	0.0	0.0	0.0	0.0	0.0	0.0	0.20221699999999998
128	5	car trips - driver and self	miles	40.0	32.0	0.0	0.0	0.0	0.0	0.000554	0.0	0.0	0.0	0.0	0.0	0.0	0.02216
128	5	car trips - 2+ people with multiple end points	miles	0.0	0.0	0.0	0.0	0.0	0.0	0.000354	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	5	trips using public ground transportation	bags	17.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	6	bags of garbage disposed	bags	27.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	6	bags of recycling deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
128	6	bags of compost deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
128	6	hazardous or electric items disposed	bags	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0211
128	6	large items disposed	items	2.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0422
129	1	Household heating => 70F	hours	10.0	63.0	0.0	0.0	0.0	0.0	0.0	0.000436	0.0	0.0	0.0	0.0	0.0	0.00436
129	1	Household heating < 70F	hours	7.0	75.0	0.0	0.0	0.0	0.0	0.0	0.000872	0.0	0.0	0.0	0.0	0.0	0.006104
129	1	Use of heat pump	hours	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	1	Use of air conditioner	hours	20.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	2	shower - short	count	3.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	2	shower - long (> 3 min)	count	20.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	2	bath	count	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	2	wash-up	count	53.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	3	use of dishwasher	count	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	3	use of clothes washer	count	5.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000102	0.0	0.0	0.0	0.00051
129	3	use of clothes dryer	count	3.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	3	use of cooking range	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	3	use of  oven	count	12.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	3	use of self-clean feature of electric oven	count	4.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	3	Small kitchen appliance in the home	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	4	TV/computer use	count	64.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	5	air travel - large plane	miles	2271.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	5	air travel - small  plane (<50 seats)	miles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	5	car trips- self only	miles	435.0	42.0	0.0	0.0	0.0	0.0	0.000551	0.0	0.0	0.0	0.0	0.0	0.0	0.23968499999999998
129	5	car trips - driver and self	miles	39.0	32.0	0.0	0.0	0.0	0.0	0.000554	0.0	0.0	0.0	0.0	0.0	0.0	0.021606
129	5	car trips - 2+ people with multiple end points	miles	21.0	0.0	0.0	0.0	0.0	0.0	0.000354	0.0	0.0	0.0	0.0	0.0	0.0	0.007434
129	5	trips using public ground transportation	bags	16.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	6	bags of garbage disposed	bags	28.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	6	bags of recycling deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
129	6	bags of compost deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
129	6	hazardous or electric items disposed	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0
129	6	large items disposed	items	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0
130	1	Household heating => 70F	count	3.0	84.0	0.0	0.0	0.0	0.0	0.0	0.000436	0.0	0.0	0.0	0.0	0.0	0.0013080000000000001
130	1	Household heating < 70F	count	3.0	81.0	0.0	0.0	0.0	0.0	0.0	0.000872	0.0	0.0	0.0	0.0	0.0	0.0026160000000000003
130	1	Use of heat pump	count	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
